2016/01/26,11:57:58
舦靡腹,舦靡嘿,禦秖,禦基,芥基,芥秖,禦芥基畉,瞶禦芥基畉,Θユ基,害禴碩(%),Θユ秖,夹嘿,基ず,糹基,︽ㄏゑㄒ,逞緇ぱ计,Τ篵膘,BIV,SIV
="037537",伦MA,627,0.80,0.83,10,3.750%,5.545%,0.82,6.49%,67,F-い,2.75% 基ず,51,0.20,37,7.69,48.65%,50.87%
="037359",D9瓣,390,1.35,1.37,10,1.482%,5.869%,1.35,3.85%,64,F-い,0.77% 基ず,52,0.40,36,8.60,47.60%,48.30%
="06867P",EBッ伦,43,0.10,-,0,2.000%,6.516%,-,-,0,F-い,0.08% 基,52.36,0.1920,22,-,51.34%,52.28%
="06564P",惩膀5N,499,0.78,0.83,10,5.063%,3.631%,-,-,0,F-い,5.42% 基ず,55.40,0.1620,29,-6.43,52.51%,56.72%
="06824P",じ碔6M,499,0.72,0.75,10,4.110%,4.044%,-,-,0,F-い,6.43% 基ず,56,0.15,21,-7.19,52.28%,56.72%
="06624P",ASじ,100,1.08,1.16,10,5.455%,4.638%,-,-,0,F-い,9.66% 基ず,58,0.20,5,-9.25,0.00%,67.54%
="06397P",惩膀H3,300,2.03,2.13,10,4.878%,2.642%,-,-,0,F-い,15.29% 基ず,61.86,0.2170,21,-5.08,33.79%,59.06%
="720204",じRZ,499,0.68,0.78,10,14.706%,6.334%,-,-,0,风肚,13.78% 基ず,37,0.1320,8,6.53,48.77%,110.16%
="720218",TCら脖,499,0.55,0.57,50,3.636%,10.015%,-,-,0,风肚,5.25% 基ず,40,0.20,9,10.92,56.26%,60.75%
="720290",TGら脖,12,1.12,1.21,61,8.036%,5.625%,1.09,-6.84%,10,地,14.57% 基ず,70,0.10,21,6.03,58.60%,76.44%
="720291",じUN,499,1.01,1.05,10,3.960%,4.197%,1,-4.76%,4,地,6.93% 基ず,75,0.10,44,5.28,66.02%,69.89%
="036860",ら脖13,495,0.85,0.88,10,3.571%,2.622%,0.87,16%,3,眒垂,22.78% 基ず,3.60,1,24,4.62,52.51%,71.29%
="035872",AZじ,499,0.59,0.61,100,3.448%,4.352%,0.62,19.23%,741,眒垂,10.50% 基ず,4,1,36,5.18,60.99%,65.67%
="720163",TUじ,100,1.70,1.80,10,5.882%,3.273%,-,-,0,耟,21.21% 基ず,42.49,0.1790,36,4.58,51.11%,67.54%
="720227",Z8ッ伦,289,1.03,1.13,10,9.709%,5.008%,-,-,0,耟,14.55% 基ず,44.96,0.1550,9,6.48,52.51%,95.65%
="720509",Y4伦,150,0.58,0.59,10,1.724%,2.626%,0.50,-9.09%,10,噜ü,1.18% 基ず,42.50,0.15,37,7.38,65.61%,66.84%
="72113P",じVR,499,0.64,0.66,20,3.077%,2.968%,0.66,-5.71%,2,噜ü,5.50% 基ず,45.50,0.1580,28,-6.21,55.32%,58.01%
="72159P",P9じ碔,499,0.85,0.88,10,3.488%,2.733%,-,-,0,噜ü,10.42% 基ず,48,0.15,21,-5.56,57.43%,63.56%
="06821P",じ碔6J,100,1.13,1.16,10,2.655%,2.240%,1.09,6.86%,8,风祸,11.62% 基ず,68,0.12,21,-4.78,71.99%,77.15%
="06864P",HUじ,100,1.05,1.07,10,1.905%,2.151%,1.06,8.16%,10,风祸,14.14% 基ず,70,0.10,21,-4.70,58.36%,63.80%
="06617P",惩膀7C,100,1.42,1.47,10,3.521%,2.539%,1.43,10.85%,20,风祸,15.35% 基ず,71,0.13,4,-5.04,75.04%,124.74%
="06634P",APッ伦,499,1.19,1.23,10,3.361%,2.433%,-,-,0,风祸,15.83% 基ず,71.40,0.1050,5,-4.80,73.16%,115.32%
="07235P",ら脖54,499,1.45,1.48,100,2.069%,1.451%,-,-,0,风祸,16.53% 基ず,72,0.10,42,-2.84,79.49%,83.59%
="07102P",眃㎝M7,412,1.16,1.19,184,2.586%,1.527%,-,-,0,风祸,17.59% 基ず,72.93,0.08,36,-3.06,73.87%,79.96%
="07230P",伦MQ,499,1.86,1.94,10,4.301%,1.269%,-,-,0,风祸,22.55% 基ず,77.60,0.10,42,-2.51,70.59%,84.40%
="06598P",じ碔1C,100,1.97,2,10,1.523%,1.563%,1.98,3.66%,10,风祸,22.95% 基ず,78,0.11,3,-3.19,112.51%,183.77%
="07010P",惩膀CS,200,1.67,1.71,50,2.395%,1.358%,-,-,0,风祸,22.95% 基ず,78,0.09,29,-2.72,74.10%,85.34%
="06611P",じ9L,499,2.02,2.12,10,4.951%,1.240%,-,-,0,风祸,24.88% 基ず,80,0.10,36,-2.50,60.99%,85.81%
="06726P",竤痲M4,251,2,2.10,10,5.000%,1.337%,-,-,0,风祸,24.88% 基ず,80,0.10,21,-2.60,65.67%,105.95%
="07266P",M9竤痲,332,1.51,1.61,10,6.623%,0.880%,-,-,0,风祸,33.22% 基ず,90,0.05,43,-1.62,73.63%,116.72%
="720207",じTF,499,0.48,0.50,10,4.167%,2.620%,0.46,0%,80,撅,9.57% 基ず,35.32,0.1020,37,6.20,56.02%,60.75%
="720178",じ碔PH,499,0.15,0.16,10,6.667%,7.137%,-,-,0,撅,1.38% 基,39.24,0.1530,5,17.16,67.08%,70.71%
="720192",穝Q9,200,0.42,0.45,10,7.143%,3.623%,-,-,0,撅,1.38% 基,39.24,0.1830,36,8.21,51.58%,54.91%
="034427",じ42,150,0.41,0.42,100,2.439%,3.377%,0.41,-8.89%,287,脖竤,1.99% 基,50.71,0.1630,36,9.48,46.84%,47.83%
="035956",惩膀8L,100,2.44,2.52,100,3.279%,2.472%,-,-,0,Θ,22.36% 基ず,55,0.20,5,5.27,0.00%,120.25%
="035967",じ碔1V,499,2.20,2.24,10,1.818%,2.468%,2.24,6.67%,20,Θ,22.36% 基ず,55,0.18,5,5.35,0.00%,105.06%
="037317",穝1B,100,2.48,2.56,10,3.226%,2.406%,2.50,6.38%,4,Θ,22.36% 基ず,55,0.20,36,5.08,15.25%,48.84%
="035471",伦AU,226,2.21,2.26,10,2.262%,2.834%,-,-,0,Θ,17.37% 基ず,57.34,0.2120,28,5.69,45.96%,52.98%
="037546",伦MK,319,1.57,1.62,10,3.185%,2.758%,-,-,0,Θ,16.54% 基ず,57.75,0.15,37,5.34,48.84%,56.28%
="035915",AGッ伦,499,1.69,1.75,10,3.550%,3.926%,-,-,0,Θ,12.98% 基ず,59.57,0.22,5,8.29,0.00%,75.19%
="035867",AUじ,100,2.12,2.22,10,4.717%,3.227%,-,-,0,Θ,12.17% 基ず,60,0.25,36,6.17,46.05%,52.56%
="037065",ッ22,499,2.09,2.14,10,2.392%,3.345%,-,-,0,Θ,12.17% 基ず,60,0.25,29,6.45,48.77%,52.51%
="037442",惩膀GS,100,1.77,1.82,100,2.825%,3.092%,-,-,0,Θ,12.17% 基ず,60,0.20,36,5.84,52.56%,56.28%
="720282",PGッ伦,20,1.14,1.22,10,7.018%,2.621%,-,-,0,ミ狠,16.06% 基ず,30.89,0.1960,21,4.69,81.13%,97.52%
="720201",じ碔PQ,255,0.29,0.34,10,17.241%,7.896%,-,-,0,ミ狠,1.01% 基ず,35.49,0.1870,8,11.92,64.03%,76.68%
="037634",ZEじ,499,0.54,0.55,50,1.852%,4.145%,0.54,-5.26%,153,,2.00% 基ず,20,0.32,38,7.04,56.02%,57.19%
="07271P",惩膀KN,499,0.62,0.65,10,4.839%,1.956%,-,-,0,皃,5.73% 基ず,75,0.06,43,-3.49,80.77%,85.93%
="06252P",4H竤痲,199,3.74,3.84,100,2.674%,2.445%,-,-,0,皃,6.01% 基ず,75.22,0.4040,23,-4.17,92.84%,96.11%
="06560P",じ8M,200,1.61,1.63,10,1.242%,1.621%,-,-,0,皃,20.85% 基ず,89.32,0.0850,29,-3.34,56.72%,63.33%
="06652P",惩膀9A,499,1.22,1.26,10,3.279%,1.095%,-,-,0,皃,28.38% 基ず,98.72,0.0430,37,-2.16,68.01%,89.09%
="06352P",6D竤痲,116,4.34,4.42,10,1.843%,0.819%,-,-,0,皃,34.62% 基ず,108.13,0.1140,36,-1.62,91.90%,107.82%
="06356P",6Q竤痲,159,3.15,3.25,10,3.175%,0.732%,-,-,0,皃,37.34% 基ず,112.83,0.0740,36,-1.44,91.90%,123.33%
="06396P",7P竤痲,152,3.29,3.39,10,3.040%,0.512%,-,-,0,皃,46.29% 基ず,131.63,0.0540,42,-1.03,88.15%,139.73%
="036121",CWじ,0,-,-,0,-,-,-,-,0,猋筿,3.23% 基ず,65,0.0790,39,-,-,-
="036173",06惩膀,100,0.47,0.57,10,21.277%,4.221%,-,-,0,猋筿,3.23% 基ず,65,0.10,21,7.92,55.32%,71.52%
="720485",穝S9,200,0.77,0.80,100,3.896%,4.145%,0.75,2.74%,100,嵇,7.14% 基ず,22.40,0.35,36,8.07,41.52%,45.03%
="720608",じ靡SU,400,1.54,1.60,150,3.896%,4.110%,1.61,8.05%,10,璊硈,8.00% 基ず,125,0.10,44,5.83,52.10%,55.79%
="037416",伦KY,0,-,-,0,-,-,-,-,0,眃滴,52.33% 基ず,15,0.40,36,-,-,-
="035846",ら脖LV,499,1.81,1.86,10,2.762%,2.527%,-,-,0,眃滴,25.90% 基ず,18.15,0.3860,4,4.82,0.00%,153.79%
="036054",ッNV,400,2.45,2.52,10,2.857%,2.626%,-,-,0,眃滴,24.32% 基ず,18.38,0.5510,9,4.94,0.00%,93.77%
="036835",ETッ伦,499,1.69,1.79,10,5.917%,2.439%,-,-,0,眃滴,22.26% 基ず,18.69,0.3860,24,4.47,65.67%,86.28%
="035861",じ碔1G,300,1.84,1.94,10,5.435%,3.516%,-,-,0,眃滴,17.12% 基ず,19.51,0.5510,4,6.40,0.00%,131.30%
="035995",BWじ,499,1.27,1.30,10,2.362%,2.495%,-,-,0,眃滴,17.12% 基ず,19.51,0.3310,37,4.86,60.05%,64.73%
="037286",NTじ,200,2.90,-,0,-,1.211%,-,-,0,币,52.73% 基ず,55,0.10,36,-,0.00%,-
="037239",惩膀EL,100,2.43,2.47,10,1.646%,1.438%,-,-,0,币,40.00% 基ず,60,0.10,32,3.26,64.73%,80.66%
="035868",AVじ,200,1.88,1.92,10,2.128%,1.983%,-,-,0,币,27.04% 基ず,66.12,0.1060,5,4.64,0.00%,123.80%
="037304",IEッ伦,499,1.78,1.81,62,1.685%,1.730%,-,-,0,币,26.37% 基ず,66.47,0.0920,36,3.66,79.02%,84.40%
="037856",ら脖61,499,1.63,1.67,10,2.454%,1.916%,-,-,0,币,20.00% 基ず,70,0.10,43,4.13,67.54%,72.58%
="036853",AM瓣,360,1.40,1.44,10,2.857%,2.329%,-,-,0,币,18.31% 基ず,71,0.10,24,5.07,62.16%,70.35%
="037534",伦LS,356,1.41,1.46,10,3.546%,2.162%,-,-,0,币,16.68% 基ず,71.99,0.10,37,4.68,63.09%,69.65%
="036935",じ碔8W,200,1.35,1.38,10,2.222%,2.620%,-,-,0,币,12.00% 基ず,75,0.12,25,5.65,66.84%,70.59%
="035138",惩膀2C,100,1.04,1.09,10,4.808%,3.013%,-,-,0,币,11.16% 基ず,75.57,0.1060,21,6.61,56.02%,64.03%
="035857",APじ,200,0.92,0.95,10,3.261%,2.558%,0.84,-5.62%,2,币,11.16% 基ず,75.57,0.0850,36,6.40,55.20%,59.42%
="035468",伦AR,436,1.15,1.16,10,0.870%,3.221%,-,-,0,币,4.62% 基ず,80.29,0.1590,28,7.46,56.02%,56.72%
="036631",DXッ伦,499,0.75,0.76,10,1.333%,3.092%,-,-,0,币,3.02% 基ず,81.54,0.1050,21,7.04,72.75%,73.98%
="035978",BL参,168,0.56,0.57,168,1.786%,2.980%,-,-,0,币,2.59% 基ず,81.88,0.0790,37,6.99,55.73%,56.96%
="036458",GMじ,499,0.39,0.40,300,2.564%,4.364%,0.42,10.53%,420,币,1.18% 基,85,0.10,21,9.85,53.48%,54.71%
="036160",じ碔3B,499,1.67,1.73,100,3.593%,3.871%,-,-,0,ミ繠,15.96% 基ず,166,0.06,21,5.96,50.87%,61.46%
="035874",BBじ,400,1.58,1.65,10,4.430%,4.774%,-,-,0,ミ繠,13.24% 基ず,170,0.07,5,7.76,45.03%,87.68%
="037579",ら脖45,499,1.08,1.10,200,1.852%,4.986%,-,-,0,ミ繠,8.15% 基ず,178,0.05,37,6.22,54.56%,56.43%
="035788",惩膀6Y,499,0.66,0.68,10,3.030%,8.163%,-,-,0,ミ繠,6.94% 基ず,180,0.05,3,12.38,64.15%,74.57%
="034928",8M竤痲,499,0.96,1.01,100,5.208%,7.067%,-,-,0,ミ繠,5.93% 基ず,181.72,0.0630,21,8.68,48.30%,53.27%
="037786",じ碔G7,499,0.83,0.84,100,1.205%,4.930%,-,-,0,ミ繠,4.05% 基ず,185,0.04,42,5.69,64.56%,65.55%
="033261",E8参,438,0.41,0.42,108,2.439%,5.664%,0.41,-4.65%,50,ミ繠,0.44% 基ず,191.66,0.0360,42,9.22,41.33%,42.39%
="034328",K8参,368,1.77,1.81,10,2.260%,2.205%,-,-,0,Π訥,27.24% 基ず,400.83,0.0160,36,4.30,42.69%,57.08%
="036852",AL瓣,330,1.55,1.62,10,4.516%,2.526%,-,-,0,Π訥,22.46% 基ず,416.47,0.0160,24,4.59,58.95%,77.20%
="036632",DYッ伦,499,0.85,0.86,143,1.177%,3.510%,0.92,-16.36%,66,Π訥,8.10% 基ず,471.78,0.0150,21,6.30,71.88%,73.44%
="720478",QZッ伦,156,1.33,1.41,10,6.015%,2.242%,-,-,0,垂赸,27.53% 基ず,24.66,0.16,32,2.92,121.46%,140.20%
="037040",LCじ,499,0.83,0.92,10,10.843%,2.455%,-,-,0,眷簙,16.17% 基ず,300,0.0150,29,4.74,63.33%,84.79%
="036211",穝51,499,0.32,0.37,100,15.625%,7.870%,0.34,30.77%,2,眷簙,1.01% 基ず,345,0.0220,21,12.71,37.63%,44.48%
="033022",D4参,208,0.85,0.89,10,4.706%,3.120%,0.84,-3.45%,40,F-,14.80% 基ず,333.19,0.0150,37,5.50,52.57%,60.46%
="06944P",じ碔8P,499,0.55,0.56,28,1.818%,4.113%,-,-,0,F-癟,4.29% 基ず,105,0.05,24,-4.87,81.65%,83.59%
="034799",7X竤痲,100,7.10,-,0,-,1.084%,-,-,0,F-眃ね,71.56% 基ず,191.77,0.0520,21,-,0.00%,-
="034879",眃㎝J8,100,7.40,-,0,-,1.248%,-,-,0,F-眃ね,55.85% 基ず,211.10,0.0630,21,-,0.00%,-
="035137",惩膀2B,499,0.88,0.98,100,11.364%,5.710%,-,-,0,腳,12.20% 基ず,102.50,0.0630,21,6.21,53.10%,73.52%
="719591",RTら脖,519,0.28,0.31,178,10.714%,3.056%,-,-,0,騗緼,1.40% 基,27.89,0.1290,37,6.28,66.26%,72.87%
="035853",AJじ,499,1.10,1.20,50,9.091%,1.809%,-,-,0,承,21.55% 基ず,77.50,0.06,36,4.06,64.03%,86.16%
="035847",ら脖LW,499,1.13,1.14,10,0.885%,2.365%,1.17,6.36%,114,承,20.77% 基ず,78,0.07,4,5.64,0.00%,90.03%
="036951",じ碔9C,499,0.92,0.95,14,3.261%,2.289%,-,-,0,承,7.05% 基ず,88,0.08,28,5.34,78.78%,82.65%
="036462",GSじ,499,0.60,0.61,100,1.667%,3.320%,0.58,-3.33%,125,承,4.67% 基ず,90,0.08,21,8.52,57.31%,58.83%
="037648",惩膀JD,499,0.94,0.95,100,1.064%,2.056%,0.95,2.15%,110,承,4.67% 基ず,90,0.08,38,4.94,79.25%,80.31%
="037771",G9瓣,499,0.67,-,0,-,2.156%,0.68,-1.45%,265,承,4.67% 基ず,90,0.06,42,5.18,70.53%,-
="72186P",惩膀SB,499,0.73,0.76,10,4.110%,2.863%,-,-,0,呼產,3.00% 基ず,300,0.02,38,-3.79,83.99%,87.98%
="72200P",竤痲VM,414,1.21,1.22,10,0.826%,3.064%,1.22,-3.94%,30,呼產,11.99% 基ず,330.66,0.02,45,-2.86,86.75%,88.01%
="72147P",じ碔QF,499,1.50,1.56,100,4.000%,4.649%,-,-,0,呼產,12.23% 基ず,331.54,0.0330,21,-4.79,63.09%,71.47%
="72155P",P3じ碔,499,1.71,1.76,10,2.924%,3.018%,-,-,0,呼產,21.01% 基ず,368.38,0.0220,21,-3.37,54.85%,76.56%
="72149P",碔üV8,499,2.26,2.35,10,3.982%,2.306%,-,-,0,呼產,26.17% 基ず,394.17,0.0220,21,-2.56,0.00%,99.16%
="720457",じUX,300,0.96,1,10,4.167%,4.432%,-,-,0,じび,9.62% 基ず,13,0.60,29,6.53,52.98%,58.13%
="719957",V3伦,821,0.61,0.62,10,1.639%,5.298%,0.59,-7.81%,112,じび,6.34% 基ず,13.40,0.50,28,8.55,45.96%,47.36%
="720260",じ碔QA,499,0.52,0.55,10,5.769%,6.775%,-,-,0,じび,1.79% 基ず,14,0.65,21,10.12,48.77%,52.04%
="720358",じ靡SR,499,0.33,0.34,10,3.030%,4.476%,-,-,0,ヮ伦,4.27% 基ず,73.56,0.0540,21,7.93,59.82%,62.48%
="72194P",S6瓣,499,0.98,0.99,10,1.020%,1.913%,-,-,0,ヮ伦,0.92% 基,76,0.10,43,-3.27,97.52%,98.46%
="720332",惩膀RK,499,0.52,0.62,10,19.231%,4.388%,-,-,0,ヮ伦,1.86% 基,78.15,0.1090,21,7.35,72.99%,85.40%
="72100P",瓣布TP,998,0.61,0.71,10,16.393%,2.918%,-,-,0,ヮ伦,12.10% 基ず,87.26,0.0540,21,-4.72,51.69%,84.17%
="720446",QRッ伦,250,0.35,0.37,100,5.714%,2.821%,0.34,-5.56%,7,稻,1.00% 基ず,57.23,0.0470,28,4.61,111.86%,118.59%
="720497",惩膀RX,100,2.05,2.13,10,3.902%,3.246%,2.13,-3.62%,3,狟祘,26.32% 基ず,95,0.08,36,4.11,49.70%,66.61%
="719849",惩膀PL,100,0.83,0.93,10,12.048%,5.965%,-,-,0,狟祘,9.09% 基ず,110,0.07,21,7.26,48.53%,64.50%
="719539",じ碔R5,499,0.13,0.15,10,15.385%,18.111%,0.12,-7.69%,20,狟祘,0.41% 基,120.49,0.0580,4,27.99,48.86%,55.70%
="720139",じPT,499,0.65,0.67,10,3.077%,6.081%,-,-,0,竤羛,7.62% 基ず,210,0.03,36,7.47,43.27%,46.05%
="720489",R7瓣,410,1.24,1.26,10,1.613%,4.055%,1.23,-8.21%,20,竤羛,5.12% 基ず,215,0.06,36,7.20,51.52%,52.81%
="720195",い獺XD,499,0.37,0.38,10,2.703%,15.168%,-,-,0,竤羛,3.67% 基ず,218,0.04,5,18.94,38.41%,41.63%
="720382",惩膀RN,200,0.42,0.52,10,23.810%,7.786%,-,-,0,竤羛,2.73% 基ず,220,0.03,23,8.75,47.25%,62.42%
="720623",碔üW8,150,0.57,0.66,10,15.790%,4.500%,-,-,0,竤羛,0.44% 基ず,225,0.04,45,8.05,42.64%,49.75%
="720133",SVら脖,499,0.06,0.07,10,16.667%,31.378%,-,-,0,竤羛,1.74% 基,230,0.04,3,44.25,37.22%,40.61%
="036851",AK瓣,180,2.85,-,0,-,2.220%,-,-,0,らね,42.63% 基ず,95,0.07,24,-,65.67%,-
="035650",竤痲G4,139,3.61,3.71,10,2.770%,2.477%,-,-,0,らね,35.50% 基ず,100,0.10,32,3.45,62.86%,82.53%
="035683",じ8P,100,2.48,2.57,10,3.629%,2.838%,2.26,-3.42%,10,らね,29.05% 基ず,105,0.08,32,4.44,51.58%,72.70%
="719424",瓣WA,499,0.31,0.32,10,3.226%,3.759%,0.33,6.45%,10,,1.89% 基ず,41.81,0.1130,22,8.51,55.50%,57.66%
="719691",じQC,300,4.05,-,0,-,1.498%,-,-,0,グ,64.01% 基ず,105.48,0.06,42,-,0.00%,-
="720600",SFッ伦,499,2.15,2.23,12,3.721%,2.104%,-,-,0,,41.89% 基ず,88.80,0.0550,43,2.82,84.87%,103.14%
="719889",竤痲RL,338,1.48,1.55,100,4.730%,4.589%,-,-,0,,5.00% 基ず,120,0.12,21,6.38,75.74%,80.89%
="720498",惩膀RY,20,1.94,2.04,10,5.155%,2.578%,-,-,0,地,31.71% 基ず,70,0.08,36,3.15,89.32%,107.82%
="720403",QKッ伦,499,0.57,0.61,50,7.018%,3.455%,-,-,0,地,2.79% 基ず,89.70,0.0570,24,5.29,92.54%,100.15%
="720024",竤痲SD,499,0.39,0.40,100,2.564%,3.014%,0.38,-13.64%,20,此筪,0.24% 基ず,85,0.0620,28,7.56,65.00%,66.72%
="720535",TRら脖,499,0.59,0.60,40,1.695%,3.304%,-,-,0,此筪,0.24% 基ず,85,0.08,37,6.30,66.43%,67.60%
="720330",P4じ碔,499,0.38,0.39,10,2.564%,3.431%,-,-,0,此筪,0.93% 基,86,0.08,21,8.99,63.50%,65.03%
="035782",瓣1J,100,0.52,0.62,15,19.231%,15.853%,-,-,0,F-啾霍,4.27% 基ず,49.20,0.20,3,12.89,69.89%,101.73%
="035793",ADじ,499,0.39,0.41,50,5.128%,5.751%,-,-,0,F-啾霍,2.60% 基ず,50,0.08,36,6.08,65.14%,69.12%
="06753P",13惩膀,100,0.82,0.87,100,6.098%,4.772%,-,-,0,腳Θ,0.14% 基ず,37,0.50,21,-10.48,45.73%,48.53%
="06667P",じ碔2P,499,0.61,0.63,75,3.279%,5.812%,-,-,0,腳Θ,4.03% 基ず,38.50,0.28,8,-11.10,56.26%,59.77%
="06695P",ら脖MT,499,1.54,1.58,30,2.597%,3.455%,1.55,4.03%,2,腳Θ,7.63% 基ず,40,0.40,21,-6.67,53.45%,56.72%
="06722P",DIじ,297,0.70,0.73,10,4.286%,3.793%,0.78,18.18%,10,腳Θ,7.63% 基ず,40,0.20,21,-7.11,41.75%,47.13%
="07150P",F2竤痲,410,1.22,1.25,100,2.459%,2.485%,-,-,0,腳Θ,7.63% 基ず,40,0.25,36,-4.52,65.20%,68.01%
="07060P",HPッ伦,499,1.24,1.25,10,0.807%,2.282%,1.30,6.56%,10,腳Θ,11.37% 基ず,41.69,0.20,31,-3.82,72.93%,74.10%
="06954P",惩膀BG,100,1.12,1.15,10,2.679%,2.642%,1.20,11.11%,10,腳Θ,12.02% 基ず,42,0.20,25,-4.79,54.85%,59.88%
="07206P",じ碔G2,100,1.25,1.26,20,0.800%,1.881%,1.30,1.56%,38,腳Θ,15.06% 基ず,43.50,0.16,42,-3.26,68.01%,69.42%
="07174P",F7竤痲,277,1.81,1.87,10,3.315%,1.711%,-,-,0,腳Θ,17.89% 基ず,45,0.20,37,-3.01,72.70%,80.66%
="07201P",ZMじ,297,0.88,0.89,10,1.136%,1.755%,0.90,4.65%,1,腳Θ,17.89% 基ず,45,0.10,38,-3.23,64.97%,67.78%
="07202P",惩膀HT,300,1.73,1.76,10,1.734%,1.786%,1.81,1.12%,10,腳Θ,17.89% 基ず,45,0.20,38,-3.28,60.52%,64.73%
="035934",ら脖LY,499,1.40,1.44,10,2.837%,3.101%,-,-,0,κ㎝,21.69% 基ず,65,0.10,5,5.31,0.00%,120.05%
="036052",ッNT,499,1.86,1.91,10,2.674%,3.458%,1.90,-11.21%,10,κ㎝,18.06% 基ず,67,0.15,9,5.61,76.91%,92.84%
="037531",伦LP,727,0.69,0.70,10,1.449%,3.328%,0.70,-17.65%,10,κ㎝,5.06% 基ず,75.29,0.08,37,5.71,65.79%,67.08%
="034889",AC参,108,0.43,0.45,68,4.651%,3.823%,0.44,-18.52%,179,κ㎝,1.01% 基ず,78.31,0.0670,42,6.74,55.55%,58.36%
="035326",惩膀3L,100,0.43,0.45,100,4.651%,4.980%,0.46,-23.33%,45,κ㎝,1.13% 基,80,0.10,22,8.59,60.05%,62.63%
="07297P",惩膀LR,100,0.77,0.80,10,3.896%,2.215%,-,-,0,κ㎝,1.13% 基ず,80,0.08,45,-3.67,82.77%,86.10%
="037314",IPッ伦,499,1.03,1.04,100,0.971%,3.143%,1.04,-15.45%,55,柬穝,7.15% 基ず,34.39,0.2550,36,6.17,57.89%,58.83%
="037787",じ碔G8,499,0.67,0.77,10,14.925%,2.961%,-,-,0,柬穝,2.36% 基ず,36,0.20,42,6.02,58.01%,68.25%
="719427",参RZ,499,1.45,1.52,108,4.828%,2.241%,-,-,0,バ,34.07% 基ず,137.24,0.0310,23,3.61,0.00%,96.58%
="720444",QBじ,100,1.10,1.19,10,8.182%,4.033%,0.90,21.62%,50,バ,11.52% 基ず,165,0.05,28,8.04,48.89%,60.99%
="720447",QSッ伦,499,0.89,0.93,15,4.494%,3.903%,0.82,18.84%,150,バ,5.02% 基ず,175.20,0.0480,28,6.87,68.07%,72.40%
="037128",MCじ,499,0.74,0.75,499,1.351%,2.768%,-,-,0,筿摸,1.18% 基,317,0.05,30,10.44,45.32%,45.87%
="07039P",LPじ,499,2.46,2.48,499,0.813%,1.941%,2.48,6.90%,981,磕玂繧,9.55% 基ず,950,0.02,30,-4.57,66.61%,67.69%
="07038P",LNじ,499,2.97,2.99,499,0.673%,1.687%,-,-,0,磕玂繧,12.32% 基ず,980,0.02,30,-4.06,69.97%,71.14%
="037337",惩膀FL,400,1.72,1.82,10,5.814%,3.715%,-,-,0,舦计,7.45% 基ず,7300,0.0030,36,11.69,17.85%,24.39%
="037346",97竤痲,499,1.57,1.58,499,0.629%,3.814%,-,-,0,舦计,6.01% 基ず,7400,0.0030,36,11.99,24.57%,25.03%
="037347",98竤痲,499,1.38,1.39,499,0.725%,4.091%,1.34,-12.42%,103,舦计,4.59% 基ず,7500,0.0030,36,12.95,25.04%,25.45%
="037338",惩膀FN,400,1.46,1.47,390,0.685%,4.692%,1.47,-11.45%,82,舦计,3.21% 基ず,7600,0.0040,36,14.93,22.06%,22.29%
="037348",99竤痲,499,1.19,1.20,499,0.840%,4.322%,-,-,0,舦计,3.22% 基ず,7600,0.0030,36,13.33,25.53%,25.90%
="037349",A1竤痲,499,0.96,0.97,499,1.042%,4.763%,0.91,-18.02%,17,舦计,1.88% 基ず,7700,0.0030,36,16.08,23.90%,24.25%
="06906P",じ碔8A,21,0.59,0.73,1,23.729%,9.016%,0.67,3.08%,5,舦计,1.92% 基,7700,0.0070,23,-28.40,19.04%,21.79%
="07021P",ら脖26,499,1.81,1.82,499,0.552%,3.570%,1.81,5.23%,1,舦计,1.87% 基,7700,0.0080,30,-13.87,33.09%,33.33%
="07041P",LRじ,499,1.74,1.75,495,0.578%,2.335%,-,-,0,舦计,1.86% 基,7700,0.0050,30,-9.37,46.75%,46.98%
="07219P",H9竤痲,499,0.78,0.79,499,1.282%,3.232%,0.80,9.59%,50,舦计,1.92% 基,7700,0.0030,42,-11.91,31.60%,31.92%
="06930P",5Z碔ü,499,1.02,1.03,400,0.980%,4.381%,1.07,15.05%,10,舦计,1.21% 基,7750,0.0050,23,-15.42,31.92%,32.16%
="037350",A2竤痲,499,0.86,0.87,499,1.163%,4.604%,0.84,-16.83%,103,舦计,0.57% 基ず,7800,0.0030,36,15.50,26.16%,26.50%
="06891P",32竤痲,499,0.79,0.89,10,12.658%,6.473%,-,-,0,舦计,0.56% 基,7800,0.0050,23,-20.79,23.11%,25.66%
="06897P",EPッ伦,499,0.78,0.88,10,12.821%,5.243%,-,-,0,舦计,0.56% 基,7800,0.0040,23,-17.03,27.90%,30.99%
="07187P",G7竤痲,499,0.91,0.92,496,1.099%,3.416%,0.92,12.20%,511,舦计,0.56% 基,7800,0.0030,38,-11.57,32.62%,32.86%
="07211P",ABい獺,998,0.40,0.41,499,2.500%,2.595%,-,-,0,舦计,0.56% 基,7800,0.0010,42,-8.75,40.19%,41.13%
="06743P",EEじ,499,1.07,1.09,495,1.869%,6.040%,1.07,10.31%,85,舦计,0.72% 基ず,7900,0.0050,21,-19.38,24.80%,25.33%
="06892P",33竤痲,499,1.38,1.39,499,0.725%,4.652%,1.37,11.38%,271,舦计,0.72% 基ず,7900,0.0050,23,-14.73,31.59%,31.84%
